0.000	37.504
9.000	38.186
18.000	38.822
27.000	37.789
36.000	41.156
45.000	40.055
54.000	36.257
63.000	39.352
72.000	42.741
81.000	41.260
90.000	38.117
99.000	37.680
108.000	36.076
117.000	37.801
126.000	35.367
135.000	40.386
144.000	41.192
153.000	39.828
162.000	40.297
171.000	39.835
180.000	37.785
189.000	36.195
198.000	37.262
207.000	40.586
216.000	40.968
225.000	39.643
234.000	43.184
243.000	32.885
252.000	37.591
261.000	39.238
270.000	37.966
279.000	38.958
288.000	40.561
297.000	39.683
306.000	36.197
315.000	39.248
324.000	36.170
333.000	40.647
342.000	39.729
351.000	40.678
360.000	39.797
369.000	37.610
378.000	39.985
387.000	39.039
396.000	39.610
405.000	39.522
414.000	44.883
423.000	39.193
432.000	38.339
441.000	37.457
450.000	41.055
459.000	37.636
468.000	41.270
477.000	41.164
486.000	41.023
495.000	39.282
504.001	44.378
513.000	40.866
522.001	40.246
531.001	40.397
540.001	43.715
549.001	41.889
558.001	40.628
567.001	40.245
576.001	45.191
585.001	42.023
594.001	40.888
603.001	38.731
612.001	36.963
621.001	41.493
630.001	42.121
639.001	43.560
648.001	41.283
657.001	43.938
666.001	37.551
675.001	40.430
684.001	40.850
693.001	41.668
702.001	43.641
711.001	37.852
720.001	40.086
729.001	41.053
738.001	41.658
747.001	39.777
756.001	42.149
765.001	41.335
774.001	41.680
783.001	41.348
792.001	41.638
801.001	39.601
810.001	38.323
819.001	39.922
828.001	39.839
837.001	40.192
846.001	39.676
855.001	41.804
864.001	39.826
873.001	43.344
882.001	47.801
891.001	41.099
900.001	37.951
909.001	36.245
918.001	41.778
927.001	39.466
936.001	43.724
945.001	42.953
954.001	40.107
963.001	41.805
972.001	41.865
981.001	42.686
990.001	41.295
999.001	41.441
1008.001	42.899
1017.001	42.116
1026.001	38.881
1035.001	38.419
1044.001	41.182
1053.001	42.282
1062.001	37.181
1071.001	40.346
1080.001	38.449
1089.001	41.597
1098.001	39.905
1107.001	39.456
1116.001	40.790
1125.001	41.811
1134.001	39.306
1143.001	40.554
1152.001	40.223
1161.001	43.840
1170.001	41.315
1179.001	37.667
1188.001	36.982
1197.001	38.793
1206.001	37.407
1215.001	38.990
1224.001	39.778
1233.001	41.394
1242.001	43.022
1251.001	38.552
1260.001	36.965
1269.001	39.308
1278.001	39.087
1287.001	37.856
1296.001	36.162
1305.001	38.380
1314.001	40.933
1323.001	43.000
1332.001	40.109
1341.001	37.952
1350.001	39.312
1359.001	39.250
1368.001	35.124
1377.001	37.368
1386.001	40.807
1395.001	40.942
1404.001	35.332
1413.001	36.175
1422.001	40.077
1431.001	39.852
1440.001	40.691
1449.001	42.096
1458.001	37.568
1467.001	41.193
1476.001	37.111
1485.001	39.177
1494.001	42.192
1503.001	38.626
1512.001	39.938
1521.001	37.490
1530.002	39.384
1539.002	36.958
1548.002	40.778
1557.002	41.739
1566.002	38.711
1575.002	33.386
1584.002	39.801
1593.002	36.752
1602.002	36.685
1611.002	35.882
1620.002	40.249
1629.002	40.316
1638.002	39.764
1647.002	39.756
1656.002	39.381
1665.002	40.032
1674.002	41.067
1683.002	40.240
1692.002	41.232
1701.002	38.914
1710.002	40.779
1719.002	42.133
1728.002	41.888
1737.002	42.346
1746.002	39.204
1755.002	38.028
1764.002	38.987
1773.002	40.445
1782.002	39.700
1791.002	40.771
1800.002	38.867
1809.002	41.947
1818.002	44.242
1827.002	37.956
1836.002	39.309
1845.002	39.191
1854.002	40.914
1863.002	43.288
1872.002	45.369
1881.002	40.222
1890.002	41.217
1899.002	37.503
1908.002	39.046
1917.002	41.267
1926.002	42.464
1935.002	44.769
1944.002	39.265
