0.000000,0.000000,0.538583
0.263670,0.000000,0.502677
0.527340,0.000000,0.520630
0.791010,0.000000,0.592441
1.054680,0.000000,0.664252
1.318351,0.000000,0.700157
1.582021,0.000000,0.664252
1.845691,0.000000,0.628346
2.109361,0.000000,0.610394
2.373031,0.000000,0.574488
2.636701,0.000000,0.556535
2.900371,0.000000,0.520630
3.164041,0.000000,0.484724
3.427712,0.000000,0.466772
3.691382,0.000000,0.430866
3.955052,0.000000,0.412913
4.218722,0.000000,0.377008
4.482392,0.000000,0.412913
4.746062,0.000000,0.484724
5.009732,0.000000,0.556535
5.273402,0.000000,0.556535
5.537073,0.000000,0.520630
5.800743,0.000000,0.484724
6.064413,0.000000,0.466772
6.328083,0.000000,0.430866
6.591753,0.000000,0.394961
6.855423,0.000000,0.377008
7.119093,0.000000,0.341102
7.382763,0.000000,0.323150
7.646434,0.000000,0.287244
7.910104,0.000000,0.251339
8.173774,0.000000,0.269291
8.437444,0.000000,0.323150
8.701114,0.000000,0.394961
8.964784,0.000000,0.448819
9.228454,0.000000,0.412913
9.492124,0.000000,0.394961
9.755795,0.000000,0.359055
10.019465,0.000000,0.341102
10.283135,0.000000,0.305197
10.546805,0.000000,0.269291
10.810475,0.000000,0.251339
11.074145,0.000000,0.215433
11.337815,0.000000,0.197480
11.601485,0.000000,0.161575
11.865156,0.000000,0.143622
12.128826,0.000000,0.161575
12.392496,0.000000,0.251339
12.656166,0.000000,0.323150
12.919836,0.000000,0.323150
13.183506,0.000000,0.305197
13.447176,0.000000,0.269291
13.710846,0.000000,0.233386
13.974517,0.000000,0.215433
14.238187,0.000000,0.179528
14.501857,0.000000,0.161575
14.765527,0.000000,0.125669
15.029197,0.000000,0.107717
15.292867,0.000000,0.071811
15.556537,0.000000,0.035906
15.820207,0.000000,0.035906
16.083877,0.000000,0.089764
16.347548,0.000000,0.161575
16.611218,0.000000,0.233386
16.874888,0.000000,0.215433
17.138558,0.000000,0.179528
17.402228,0.000000,0.161575
17.665898,0.000000,0.125669
17.929568,0.000000,0.107717
18.193238,0.000000,0.071811
18.456909,0.000000,0.053858
18.720579,0.000000,0.017953
18.984249,0.000000,-0.017953
19.247919,0.000000,-0.035906
19.511589,0.000000,-0.071811
19.775259,0.000000,-0.053858
20.038929,0.000000,0.017953
20.302599,0.000000,0.107717
20.566270,0.000000,0.143622
20.829940,0.000000,0.107717
21.093610,0.000000,0.071811
21.357280,0.000000,0.053858
21.620950,0.000000,0.017953
21.884620,0.000000,0.000000
22.148290,0.000000,-0.035906
22.411960,0.000000,-0.053858
22.675631,0.000000,-0.089764
22.939301,0.000000,-0.107717
23.202971,0.000000,-0.143622
23.466641,0.000000,-0.161575
23.730311,0.000000,-0.125669
