0.000000,-0.008976
0.032438,-0.008976
0.064875,-0.008976
0.097313,-0.008976
0.129750,-0.008976
0.162188,-0.008976
0.194625,-0.008976
0.227063,-0.008976
0.259500,-0.008976
0.291938,-0.008976
0.324375,-0.008976
0.356813,-0.008976
0.389250,-0.008976
0.421688,-0.008976
0.454125,-0.008976
0.486563,-0.008976
0.519000,-0.008976
0.551438,-0.008976
0.583875,-0.008976
0.616313,-0.008976
0.648750,-0.008976
0.681188,-0.008976
0.713625,-0.008976
0.746063,-0.008976
0.778500,-0.008976
0.810938,-0.008976
0.843375,-0.008976
0.875813,-0.008976
0.908250,-0.013465
0.940688,-0.013465
0.973125,-0.013465
1.005563,-0.013465
1.038000,-0.013465
1.070438,-0.013465
1.102875,-0.013465
1.135313,-0.013465
1.167750,-0.013465
1.200188,-0.013465
1.232625,-0.013465
1.265063,-0.013465
1.297500,-0.013465
1.329938,-0.013465
1.362375,-0.013465
1.394813,-0.013465
1.427250,-0.013465
1.459688,-0.013465
1.492125,-0.013465
1.524563,-0.013465
1.557000,-0.013465
1.589438,-0.013465
1.621875,-0.013465
1.654313,-0.013465
1.686750,-0.013465
1.719188,-0.013465
1.751625,-0.017953
1.784063,-0.017953
1.816500,-0.017953
1.848938,-0.017953
1.881375,-0.017953
1.913813,-0.017953
1.946250,-0.017953
1.978688,-0.017953
2.011125,-0.017953
2.043563,-0.017953
2.076000,-0.017953
2.108438,-0.017953
2.140875,-0.017953
2.173313,-0.017953
2.205750,-0.017953
2.238188,-0.017953
2.270625,-0.017953
2.303063,-0.017953
2.335500,-0.017953
2.367938,-0.017953
2.400375,-0.017953
2.432813,-0.017953
2.465250,-0.013465
2.497688,-0.013465
2.530125,-0.017953
2.562563,-0.017953
2.595000,-0.017953
2.627438,-0.017953
2.659875,-0.017953
2.692313,-0.017953
2.724750,-0.017953
2.757188,-0.017953
2.789625,-0.017953
2.822063,-0.017953
2.854500,-0.017953
2.886938,-0.017953
2.919375,-0.017953
2.951813,-0.017953
2.984250,-0.017953
3.016688,-0.017953
3.049125,-0.017953
3.081563,-0.017953
3.114000,-0.017953
3.146438,-0.017953
3.178875,-0.017953
3.211313,-0.017953
3.243750,-0.017953
3.276188,-0.017953
3.308625,-0.017953
3.341063,-0.017953
3.373500,-0.017953
3.405938,-0.017953
3.438375,-0.017953
3.470813,-0.017953
3.503250,-0.017953
3.535688,-0.017953
3.568125,-0.017953
3.600563,-0.017953
3.633000,-0.017953
3.665438,-0.017953
3.697875,-0.017953
3.730313,-0.017953
3.762750,-0.017953
3.795188,-0.017953
3.827625,-0.017953
3.860063,-0.017953
3.892500,-0.017953
3.924938,-0.017953
3.957375,-0.017953
3.989813,-0.017953
4.022250,-0.017953
4.054688,-0.017953
4.087125,-0.017953
4.119563,-0.017953
4.152000,-0.013465
4.184438,-0.017953
4.216875,-0.017953
4.249313,-0.017953
4.281750,-0.017953
4.314188,-0.017953
4.346625,-0.017953
4.379063,-0.017953
4.411500,-0.017953
4.443938,-0.017953
4.476375,-0.017953
4.508813,-0.013465
4.541250,-0.008976
4.573688,0.000000
4.606125,0.004488
4.638563,0.004488
4.671000,0.000000
4.703438,-0.008976
4.735875,-0.013465
4.768313,-0.013465
4.800750,-0.017953
4.833188,-0.017953
4.865625,-0.017953
4.898063,-0.013465
4.930500,-0.013465
4.962938,-0.013465
4.995375,-0.013465
5.027813,-0.013465
5.060250,-0.013465
5.092688,-0.013465
5.125125,-0.013465
5.157563,-0.013465
5.190000,-0.013465
5.222438,-0.013465
5.254875,-0.013465
5.287313,-0.013465
5.319750,-0.013465
5.352188,-0.013465
5.384625,-0.013465
5.417063,-0.013465
5.449500,-0.013465
5.481938,-0.013465
5.514375,-0.013465
5.546813,-0.013465
5.579250,-0.013465
5.611688,-0.013465
5.644125,-0.013465
5.676563,-0.013465
5.709000,-0.013465
5.741438,-0.013465
5.773875,-0.013465
5.806313,-0.013465
5.838750,-0.013465
5.871188,-0.008976
5.903625,-0.013465
5.936063,-0.008976
5.968500,-0.008976
6.000938,-0.008976
6.033375,-0.008976
6.065813,-0.008976
6.098250,-0.008976
6.130688,-0.008976
6.163125,-0.004488
6.195563,0.004488
6.228000,0.017953
6.260438,0.026929
6.292875,0.044882
6.325313,0.062835
6.357750,0.071811
6.390188,0.080787
6.422625,0.085276
6.455063,0.089764
6.487500,0.089764
6.519938,0.089764
6.552375,0.089764
6.584813,0.089764
6.617250,0.085276
6.649688,0.085276
6.682125,0.089764
6.714563,0.098740
6.747000,0.107717
6.779438,0.116693
6.811875,0.121181
6.844313,0.125669
6.876750,0.130157
6.909188,0.134646
6.941625,0.134646
6.974063,0.134646
7.006500,0.134646
7.038938,0.130157
7.071375,0.121181
7.103813,0.103228
7.136250,0.071811
7.168688,0.035906
7.201125,0.008976
7.233563,-0.004488
7.266000,-0.013465
7.298438,-0.013465
7.330875,-0.013465
7.363313,-0.013465
7.395750,-0.013465
7.428188,-0.013465
7.460625,-0.013465
7.493063,-0.008976
7.525500,-0.008976
7.557938,-0.008976
7.590376,-0.008976
7.622813,-0.008976
7.655251,-0.008976
7.687688,-0.008976
7.720126,-0.008976
7.752563,-0.004488
7.785001,-0.004488
7.817438,-0.008976
7.849876,-0.008976
7.882313,-0.008976
7.914751,-0.008976
7.947188,-0.008976
7.979626,-0.008976
8.012063,-0.008976
8.044501,-0.008976
8.076938,-0.008976
8.109376,-0.008976
8.141813,-0.004488
8.174251,-0.004488
8.206688,-0.004488
8.239126,-0.004488
8.271563,-0.004488
