0.000000,0.000000,0.080052
0.032438,0.000000,0.080052
0.064875,0.000000,0.080052
0.097313,0.000000,0.080052
0.129750,0.000000,0.083019
0.162188,0.000000,0.083019
0.194625,0.000000,0.083019
0.227063,0.000000,0.080052
0.259500,0.000000,0.080052
0.291938,0.000000,0.080052
0.324375,0.000000,0.080052
0.356813,0.000000,0.080052
0.389250,0.000000,0.080052
0.421688,0.000000,0.080052
0.454125,0.000000,0.083019
0.486563,0.000000,0.083019
0.519000,0.000000,0.080052
0.551438,0.000000,0.080052
0.583875,0.000000,0.083019
0.616313,0.000000,0.083019
0.648750,0.000000,0.080052
0.681188,0.000000,0.083019
0.713625,0.000000,0.080052
0.746063,0.000000,0.083019
0.778500,0.000000,0.083019
0.810938,0.000000,0.083019
0.843375,0.000000,0.083019
0.875813,0.000000,0.083019
0.908250,0.000000,0.083019
0.940688,0.000000,0.083019
0.973125,0.000000,0.080052
1.005563,0.000000,0.080052
1.038000,0.000000,0.080052
1.070438,0.000000,0.080052
1.102875,0.000000,0.080052
1.135313,0.000000,0.083019
1.167750,0.000000,0.080052
1.200188,0.000000,0.080052
1.232625,0.000000,0.080052
1.265063,0.000000,0.080052
1.297500,0.000000,0.080052
1.329938,0.000000,0.080052
1.362375,0.000000,0.080052
1.394813,0.000000,0.080052
1.427250,0.000000,0.083019
1.459688,0.000000,0.080052
1.492125,0.000000,0.083019
1.524563,0.000000,0.080052
1.557000,0.000000,0.080052
1.589438,0.000000,0.083019
1.621875,0.000000,0.083019
1.654313,0.000000,0.083019
1.686750,0.000000,0.083019
1.719188,0.000000,0.083019
1.751625,0.000000,0.083019
1.784063,0.000000,0.080052
1.816500,0.000000,0.083019
1.848938,0.000000,0.083019
1.881375,0.000000,0.083019
1.913813,0.000000,0.080052
1.946250,0.000000,0.083019
1.978688,0.000000,0.083019
2.011125,0.000000,0.083019
2.043563,0.000000,0.080052
2.076000,0.000000,0.080052
2.108438,0.000000,0.080052
2.140875,0.000000,0.080052
2.173313,0.000000,0.080052
2.205750,0.000000,0.080052
2.238188,0.000000,0.083019
2.270625,0.000000,0.080052
2.303063,0.000000,0.080052
2.335500,0.000000,0.083019
2.367938,0.000000,0.083019
2.400375,0.000000,0.080052
2.432813,0.000000,0.083019
2.465250,0.000000,0.080052
2.497688,0.000000,0.080052
2.530125,0.000000,0.080052
2.562563,0.000000,0.080052
2.595000,0.000000,0.080052
2.627438,0.000000,0.080052
2.659875,0.000000,0.080052
2.692313,0.000000,0.080052
2.724750,0.000000,0.080052
2.757188,0.000000,0.080052
2.789625,0.000000,0.080052
2.822063,0.000000,0.080052
2.854500,0.000000,0.080052
2.886938,0.000000,0.083019
2.919375,0.000000,0.083019
2.951813,0.000000,0.080052
2.984250,0.000000,0.080052
