0.000000,0.412913
0.263670,0.412913
0.527340,0.377008
0.791010,0.341102
1.054680,0.305197
1.318351,0.287244
1.582021,0.251339
1.845691,0.215433
2.109361,0.197480
2.373031,0.161575
2.636701,0.143622
2.900371,0.107717
3.164041,0.125669
3.427712,0.179528
3.691382,0.269291
3.955052,0.305197
4.218722,0.287244
4.482392,0.269291
4.746062,0.233386
5.009732,0.197480
5.273402,0.179528
5.537073,0.143622
5.800743,0.107717
6.064413,0.089764
6.328083,0.053858
6.591753,0.017953
6.855423,0.000000
7.119093,0.035906
7.382763,0.107717
7.646434,0.179528
7.910104,0.179528
8.173774,0.143622
8.437444,0.125669
8.701114,0.089764
8.964784,0.071811
9.228454,0.035906
9.492124,0.000000
9.755795,-0.017953
10.019465,-0.053858
10.283135,-0.089764
10.546805,-0.107717
10.810475,-0.107717
11.074145,-0.053858
11.337815,0.035906
11.601485,0.071811
11.865156,0.053858
12.128826,0.017953
12.392496,0.000000
12.656166,-0.035906
12.919836,-0.053858
13.183506,-0.089764
13.447176,-0.125669
13.710846,-0.143622
13.974517,-0.179528
14.238187,-0.215433
14.501857,-0.233386
14.765527,-0.197480
15.029197,-0.125669
15.292867,-0.035906
15.556537,-0.035906
15.820207,-0.053858
16.083877,-0.089764
16.347548,-0.125669
16.611218,-0.143622
16.874888,-0.179528
17.138558,-0.215433
17.402228,-0.233386
17.665898,-0.269291
17.929568,-0.287244
18.193238,-0.323150
18.456909,-0.323150
18.720579,-0.251339
18.984249,-0.179528
19.247919,-0.125669
19.511589,-0.143622
19.775259,-0.161575
20.038929,-0.197480
20.302599,-0.233386
20.566270,-0.251339
20.829940,-0.287244
21.093610,-0.305197
21.357280,-0.341102
21.620950,-0.377008
21.884620,-0.394961
22.148290,-0.412913
22.411960,-0.377008
22.675631,-0.305197
22.939301,-0.215433
23.202971,-0.197480
23.466641,-0.233386
23.730311,-0.251339
23.993981,-0.287244
24.257651,-0.305197
24.521321,-0.341102
24.784992,-0.359055
25.048662,-0.394961
25.312332,-0.430866
25.576002,-0.448819
25.839672,-0.484724
26.103342,-0.466772
26.367012,-0.394961
26.630682,-0.305197
26.894353,-0.251339
27.158023,-0.251339
27.421693,-0.287244
27.685363,-0.305197
27.949033,-0.341102
28.212703,-0.377008
28.476373,-0.394961
28.740043,-0.430866
29.003714,-0.448819
29.267384,-0.484724
29.531054,-0.502677
29.794724,-0.520630
30.058394,-0.466772
30.322064,-0.377008
30.585734,-0.287244
30.849404,-0.269291
31.113074,-0.287244
31.376745,-0.323150
31.640415,-0.359055
31.904085,-0.377008
32.167755,-0.412913
32.431425,-0.430866
32.695095,-0.466772
32.958765,-0.484724
33.222435,-0.520630
33.486106,-0.538583
33.749776,-0.484724
34.013446,-0.377008
34.277116,-0.269291
34.540786,-0.215433
34.804456,-0.233386
35.068126,-0.251339
35.331796,-0.287244
35.595467,-0.305197
35.859137,-0.341102
36.122807,-0.377008
36.386477,-0.394961
36.650147,-0.430866
36.913817,-0.448819
37.177487,-0.448819
37.441157,-0.394961
37.704828,-0.287244
37.968498,-0.161575
38.232168,-0.089764
38.495838,-0.107717
38.759508,-0.125669
39.023178,-0.161575
39.286848,-0.179528
39.550518,-0.215433
39.814189,-0.251339
40.077859,-0.269291
40.341529,-0.305197
40.605199,-0.323150
40.868869,-0.323150
41.132539,-0.251339
41.396209,-0.143622
41.659879,-0.035906
41.923550,0.053858
42.187220,0.035906
42.450890,0.017953
42.714560,-0.017953
42.978230,-0.035906
43.241900,-0.071811
43.505570,-0.107717
43.769240,-0.125669
44.032911,-0.161575
44.296581,-0.179528
44.560251,-0.179528
44.823921,-0.125669
45.087591,-0.017953
45.351261,0.107717
45.614931,0.179528
45.878601,0.179528
46.142271,0.143622
46.405942,0.125669
46.669612,0.089764
46.933282,0.071811
47.196952,0.035906
47.460622,0.017953
47.724292,-0.017953
47.987962,-0.035906
48.251632,-0.053858
48.515303,-0.017953
48.778973,0.089764
49.042643,0.197480
49.306313,0.305197
49.569983,0.305197
49.833653,0.287244
50.097323,0.251339
50.360993,0.215433
50.624664,0.197480
50.888334,0.161575
51.152004,0.143622
51.415674,0.107717
51.679344,0.089764
51.943014,0.071811
52.206684,0.089764
52.470354,0.179528
52.734025,0.287244
52.997695,0.394961
53.261365,0.430866
53.525035,0.394961
53.788705,0.377008
54.052375,0.341102
54.316045,0.323150
54.579715,0.287244
54.843386,0.269291
55.107056,0.233386
55.370726,0.215433
55.634396,0.179528
55.898066,0.179528
56.161736,0.233386
56.425406,0.341102
56.689076,0.448819
56.952747,0.520630
57.216417,0.502677
57.480087,0.466772
57.743757,0.448819
58.007427,0.412913
58.271097,0.394961
58.534767,0.359055
58.798437,0.341102
59.062107,0.305197
59.325778,0.287244
59.589448,0.251339
59.853118,0.287244
60.116788,0.377008
60.380458,0.502677
60.644128,0.592441
60.907798,0.628346
61.171468,0.592441
61.435139,0.574488
61.698809,0.538583
61.962479,0.520630
62.226149,0.484724
62.489819,0.466772
62.753489,0.430866
63.017159,0.412913
63.280829,0.377008
63.544500,0.377008
63.808170,0.430866
64.071840,0.520630
64.335510,0.646299
64.599180,0.718110
64.862850,0.700157
65.126520,0.664252
65.390190,0.646299
65.653861,0.610394
65.917531,0.592441
66.181201,0.556535
66.444871,0.538583
66.708541,0.502677
66.972211,0.484724
67.235881,0.448819
