0	17138.1641	
100	16853.4922	
200	17462.4023	
300	17107.1934	
400	16808.1484	
500	16723.1035	
600	17026.0000	
700	17251.6270	
800	16916.8516	
900	17110.9844	
1000	17092.0156	
1100	17359.5820	
1200	17291.7012	
1300	16632.0742	
1400	16826.0449	
1500	17314.8809	
1600	17356.7910	
1700	17121.9707	
1800	16663.4922	
1900	17234.9707	
2000	17273.5664	
2100	17376.0605	
2200	17693.6562	
2300	17434.2383	
2400	16954.3281	
2500	16906.5977	
2600	17019.8809	
2700	17132.5078	
2800	16617.4180	
2900	16535.0449	
3000	16756.8516	
3100	16708.6113	
3200	16471.4785	
3300	16585.6270	
3400	16763.9844	
3500	16993.6719	
3600	16603.5527	
3700	17323.2695	
3800	17302.4473	
3900	17406.7012	
4000	17387.2246	
4100	17008.1797	
4200	17014.8203	
4300	17105.3730	
4400	17385.8203	
4500	17324.5820	
4600	17454.3574	
4700	16856.4629	
4800	17032.8809	
4900	17435.3887	
5000	16647.0156	
5100	17108.6113	
5200	16891.0293	
5300	16737.6426	
5400	16293.1191	
5500	16869.5977	
5600	16993.4785	
5700	17018.6426	
5800	17468.7754	
5900	16922.8516	
6000	17089.6113	
6100	16978.9844	
6200	16405.9844	
6300	17183.6875	
6400	16885.5215	
6500	16962.4180	
6600	17094.6875	
6700	16830.5371	
6800	17012.8359	
6900	17088.5078	
7000	16675.7617	
7100	16801.4473	
7200	17137.6875	
7300	16637.7461	
7400	16523.7461	
7500	16696.3281	
7600	17362.7305	
7700	16959.3281	
7800	17094.0449	
7900	16782.8965	
8000	16615.1348	
8100	16721.4473	
8200	17243.9707	
8300	16911.6270	
8400	17291.6113	
8500	16843.8359	
8600	16390.1797	
8700	17434.5820	
8800	16848.6875	
8900	17150.9102	
9000	17283.0000	
9100	17042.6270	
9200	16675.8359	
9300	16591.9102	
9400	16651.1797	
9500	17005.2383	
9600	16457.4473	
9700	17136.7461	
9800	17222.3125	
9900	17254.7910	
10000	17211.1035	
10100	17113.2090	
10200	16977.9258	
10300	16745.1934	
10400	16726.0293	
10500	17050.1934	
10600	17528.6562	
10700	17372.3125	
