0	2240.6875	
100	1979.5781	
200	2683.4688	
300	2161.3125	
400	2789.8125	
500	2005.8594	
600	1915.6562	
700	2348.5156	
800	3212.0469	
900	3653.2188	
1000	3041.5469	
1100	3317.9219	
1200	2915.5312	
1300	3253.4844	
1400	3005.4062	
1500	2481.8750	
1600	2969.2344	
1700	3342.8281	
1800	3676.0000	
1900	3272.4375	
2000	3305.8438	
2100	3758.3906	
2200	3446.4844	
2300	2957.8594	
2400	2637.0000	
2500	3540.4219	
2600	3680.5938	
2700	3785.7656	
2800	3413.8281	
2900	3577.4219	
3000	3784.4219	
3100	2643.5938	
3200	3905.3281	
3300	3524.2812	
3400	3880.0625	
3500	4180.3281	
3600	3708.9531	
3700	3861.6875	
3800	3371.1719	
3900	3948.4688	
4000	3409.7500	
4100	3187.3281	
4200	3075.6250	
4300	3992.9531	
4400	3803.1250	
4500	4452.7344	
4600	4240.8750	
4700	4264.7031	
4800	4384.7812	
4900	3420.2812	
5000	3420.8594	
5100	3547.0781	
5200	3546.1719	
5300	4251.5156	
5400	3248.0625	
5500	4112.3281	
5600	3417.9688	
5700	2934.6250	
5800	3694.1719	
5900	3660.9531	
6000	4320.8906	
6100	3710.6875	
6200	4060.0938	
6300	4420.8750	
6400	3769.6250	
6500	4312.9531	
6600	4004.2969	
6700	3771.4688	
6800	4413.8438	
6900	3539.0469	
7000	3386.9688	
7100	3915.6875	
7200	4174.2344	
7300	4361.9531	
7400	3824.0938	
7500	3427.8438	
7600	2643.5938	
7700	3974.2031	
7800	3279.1406	
7900	3031.3906	
8000	3773.3906	
8100	4344.6562	
8200	3721.4219	
8300	4592.1719	
8400	3771.3594	
8500	4327.7344	
8600	4704.8594	
8700	4477.6719	
8800	4234.9688	
8900	4569.7969	
9000	4445.8281	
9100	4716.0625	
9200	4097.6719	
9300	4725.6562	
9400	4288.9375	
9500	4606.6094	
9600	5321.0000	
9700	5420.0781	
9800	5591.0625	
9900	5261.6406	
10000	4312.7500	
10100	4632.0938	
10200	4769.4375	
10300	4698.2500	
10400	5179.8906	
10500	5388.8438	
10600	5612.6719	
10700	4615.8594	
10800	4042.9375	
10900	5051.7969	
11000	5144.3125	
11100	5349.1094	
11200	5384.2656	
11300	5098.3750	
11400	4875.6094	
11500	5070.0938	
11600	4985.9062	
11700	4181.1875	
11800	5432.9688	
11900	4939.6094	
12000	4155.6094	
12100	4795.3438	
12200	4841.4688	
12300	4684.6875	
12400	5019.9219	
12500	5025.3125	
12600	5180.2031	
12700	5011.9375	
12800	5286.1094	
12900	4865.6562	
13000	5302.3438	
13100	5372.7969	
13200	4693.5000	
13300	4195.7031	
13400	4280.6406	
13500	4545.5000	
13600	4363.5000	
13700	4886.7188	
13800	5456.8281	
13900	4856.7344	
14000	4605.6562	
14100	4732.8906	
14200	4971.6719	
14300	4098.8125	
14400	4999.4062	
14500	4741.5312	
14600	4326.2344	
14700	4821.0156	
14800	4496.1719	
14900	4397.8906	
15000	4463.0625	
15100	4682.3594	
15200	4087.5938	
15300	4762.7500	
15400	4799.5469	
15500	5165.8281	
15600	4985.4531	
15700	4618.9219	
15800	4538.4844	
15900	4999.7031	
16000	5570.6406	
16100	5089.2656	
16200	4027.6406	
16300	5522.3438	
16400	4088.5781	
16500	4189.2344	
16600	4806.4844	
16700	5306.0156	
16800	4679.0000	
16900	5182.0156	
17000	4220.2812	
17100	5075.7344	
17200	4876.5938	
17300	4054.3438	
17400	4558.9062	
17500	5514.7812	
17600	5533.4531	
17700	5474.8906	
17800	4875.1094	
17900	4196.3594	
18000	4638.0469	
18100	5070.0312	
18200	4780.4219	
18300	5591.4062	
18400	4269.6719	
18500	5132.1406	
18600	5031.9688	
18700	4814.7812	
18800	5760.1719	
18900	5575.3281	
19000	5378.7656	
19100	5444.3438	
19200	5821.6406	
19300	4261.8281	
19400	4383.9844	
19500	5137.4219	
19600	5242.5469	
19700	4980.7500	
19800	4819.8750	
19900	5277.8125	
20000	4906.4531	
20100	5618.2969	
20200	5196.8750	
20300	5464.8594	
20400	5023.2188	
20500	6236.2656	
20600	5585.5000	
20700	6103.0781	
20800	6096.0781	
20900	5453.0938	
21000	5811.0781	
21100	5458.3750	
21200	5235.5156	
21300	5934.7969	
21400	5356.5469	
21500	6069.5469	
21600	4643.4219	
21700	5016.5938	
21800	4917.3906	
21900	5589.7812	
22000	5116.5625	
22100	5932.7344	
22200	5689.1875	
22300	5597.0000	
22400	5719.4531	
22500	5454.9531	
22600	5025.7031	
22700	5000.0625	
22800	5331.0000	
22900	5340.3594	
23000	4848.3125	
23100	5724.4375	
23200	5662.0938	
23300	5787.0625	
23400	5681.1094	
23500	5801.9688	
23600	6300.1719	
23700	6460.3594	
23800	5871.1562	
23900	5649.3906	
24000	6130.9688	
24100	5876.5312	
24200	6115.1094	
24300	6328.2188	
24400	5417.3594	
24500	5466.0781	
24600	5339.2344	
24700	5384.7812	
24800	5239.1250	
24900	5316.2969	
25000	6073.9062	
25100	5485.6250	
25200	5113.7656	
25300	6032.9844	
25400	6360.9219	
25500	5218.7500	
25600	5168.5000	
25700	6194.6094	
25800	5880.4688	
25900	5198.7344	
26000	5935.5938	
26100	4841.5469	
26200	6276.0625	
26300	6770.7812	
26400	6954.0625	
26500	7695.9375	
26600	8680.2812	
26700	9945.7969	
26800	9231.7344	
26900	8898.9688	
27000	6247.9219	
27100	5662.2812	
27200	5484.4844	
27300	5553.9062	
27400	6019.0938	
27500	6019.8594	
27600	6150.3125	
27700	5504.3281	
27800	4881.4375	
27900	5198.5312	
28000	5492.5469	
28100	5598.5781	
28200	6493.9844	
28300	6363.5312	
28400	6612.4219	
28500	6603.4375	
28600	6963.9062	
