Record Length,2.500000e+03,,   0.008920000000,   0.62800,
Sample Interval,4.000000e-07,,   0.008920400000,   0.62800,
Trigger Point,-2.230000000000e+04,,   0.008920800000,   0.62800,
,,,   0.008921200000,   0.62800,
,,,   0.008921600000,   0.62800,
,,,   0.008922000000,   0.62800,
Source,CH1,,   0.008922400000,   0.63000,
Vertical Units,V,,   0.008922800000,   0.63000,
Vertical Scale,5.000000e-02,,   0.008923200000,   0.62600,
Vertical Offset,-7.000000e-01,,   0.008923600000,   0.62600,
Horizontal Units,s,,   0.008924000000,   0.62800,
Horizontal Scale,1.000000e-04,,   0.008924400000,   0.62400,
Pt Fmt,Y,,   0.008924800000,   0.62800,
Yzero,0.000000e+00,,   0.008925200000,   0.62800,
Probe Atten,1.000000e+00,,   0.008925600000,   0.62600,
Model Number,TDS2004C,,   0.008926000000,   0.62800,
Serial Number,C012926,,   0.008926400000,   0.62800,
Firmware Version,FV:v24.18,,   0.008926800000,   0.62800,
,,,0.008927200000,   0.62800,
,,,0.008927600000,   0.62800,
,,,0.008928000000,   0.62600,
,,,0.008928400000,   0.62800,
,,,0.008928800000,   0.62800,
,,,0.008929200000,   0.62800,
,,,0.008929600000,   0.62600,
,,,0.008930000000,   0.62800,
,,,0.008930400000,   0.63000,
,,,0.008930800000,   0.62800,
,,,0.008931200000,   0.62800,
,,,0.008931600000,   0.62600,
,,,0.008932000000,   0.62800,
,,,0.008932400000,   0.62600,
,,,0.008932800000,   0.63000,
,,,0.008933200000,   0.62800,
,,,0.008933600000,   0.63000,
,,,0.008934000000,   0.62800,
,,,0.008934400000,   0.62600,
,,,0.008934800000,   0.62800,
,,,0.008935200000,   0.62600,
,,,0.008935600000,   0.63000,
,,,0.008936000000,   0.62600,
,,,0.008936400000,   0.62800,
,,,0.008936800000,   0.62800,
,,,0.008937200000,   0.63000,
,,,0.008937600000,   0.62600,
,,,0.008938000000,   0.62800,
,,,0.008938400000,   0.62800,
,,,0.008938800000,   0.63000,
,,,0.008939200000,   0.63000,
,,,0.008939600000,   0.63000,
,,,0.008940000000,   0.63000,
,,,0.008940400000,   0.62800,
,,,0.008940800000,   0.62800,
,,,0.008941200000,   0.63000,
,,,0.008941600000,   0.63000,
,,,0.008942000000,   0.63000,
,,,0.008942400000,   0.62600,
,,,0.008942800000,   0.62800,
,,,0.008943200000,   0.63000,
