-3.437490E-2	1.000000E-4	-1.086630E-2	1.000000E-4
3.432650E-2	1.000100E-4	1.099840E-2	1.000100E-4
-4.404480E-2	1.000000E-4	8.477100E-3	1.000000E-4
4.411790E-2	1.000100E-4	-8.550300E-3	1.000100E-4
-3.438850E-2	1.000000E-4	0.000000E+0	0.000000E+0
3.435570E-2	1.000100E-4	0.000000E+0	0.000000E+0
-4.414300E-2	1.000100E-4	0.000000E+0	0.000000E+0
4.408040E-2	1.000000E-4	0.000000E+0	0.000000E+0
